,osmid,label
6060,4592566620,0.0
6061,5097249253,2.0
6062,5097319757,0.0
6063,8345078388,0.0
6064,5097319744,0.0
6065,3110285797,0.0
6066,5733276311,3.0
6067,8367273200,3.0
6068,5733276257,3.0
6069,5733276258,3.0
6070,8367273201,3.0
6071,3388927089,1.0
6072,5764897050,0.0
6073,5764818549,1.0
6074,5764818547,1.0
6075,5764897354,0.0
6076,11957255476,0.0
6077,9880629532,1.0
6078,366429856,0.0
6079,12055652807,1.0
6080,12055652806,1.0
6081,366408126,0.0
6082,3663980564,0.0
6083,3663994441,0.0
6084,5735799114,0.0
6085,5735799113,0.0
6086,2635178218,0.0
6087,8366322810,0.0
6088,2635178354,0.0
6089,2635178226,0.0
6090,2635178224,1.0
6091,2940186877,0.0
6092,5006283839,0.0
6093,2940186879,0.0
6094,5006283852,1.0
6095,3110867189,1.0
6096,8356758951,3.0
6097,3108021347,3.0
6098,8370786960,3.0
6099,8370786962,3.0
6100,3118893264,3.0
6101,7957622510,0.0
6102,7957622517,0.0
6103,11347697653,0.0
6104,10197486226,0.0
6105,10197486240,0.0
6106,4886880245,0.0
6107,5742755510,0.0
6108,5740162446,0.0
6109,5740162479,0.0
6110,7803353740,0.0
6111,6660654305,0.0
6112,6660654338,0.0
6113,6660654353,0.0
6114,6660634477,0.0
6115,6660634473,0.0
6116,1833373581,0.0
6117,1833373609,0.0
6118,1833373598,0.0
6119,1833373596,0.0
6120,1833373613,0.0
6121,3110866566,2.0
6122,8349765965,2.0
6123,5748131911,2.0
6124,5748240311,2.0
6125,8349731822,2.0
6126,5769562265,2.0
6127,5769895761,2.0
6128,5769895763,2.0
6129,5769562269,2.0
6130,5769562266,2.0
6131,5758017687,3.0
6132,5772493692,3.0
6133,8359751831,3.0
6134,8359751839,3.0
6135,5772493684,0.0
6136,5676244364,1.0
6137,9480180266,3.0
6138,4936580460,1.0
6139,8367487240,1.0
6140,4936580453,1.0
6141,8359768030,0.0
6142,5755193470,0.0
6143,366466026,0.0
6144,5755193465,0.0
6145,5755193455,0.0
6146,2964936842,0.0
6147,366368325,0.0
6148,10703339147,0.0
6149,2964936833,0.0
6150,2964936852,0.0
6151,1833101085,0.0
6152,1833101058,0.0
6153,1833101162,0.0
6154,3632304717,1.0
6155,1833101312,1.0
6156,4947228897,0.0
6157,8360285263,0.0
6158,5742399991,0.0
6159,5742399992,0.0
6160,4947228899,0.0
6161,7757224783,0.0
6162,8369956954,0.0
6163,8369956946,0.0
6164,5733195707,0.0
6165,1852796132,0.0
6166,7767156386,3.0
6167,7767150586,3.0
6168,7767156388,3.0
6169,7767156385,3.0
6170,7767141684,3.0
6171,2946995056,3.0
6172,3334343870,3.0
6173,5772493218,3.0
6174,5778127016,3.0
6175,5772493582,3.0
6176,11348070094,0.0
6177,11348070092,0.0
6178,10886672962,0.0
6179,11348070095,0.0
6180,11348070090,0.0
6181,4622811277,0.0
6182,4907667719,0.0
6183,4907667983,0.0
6184,6855606303,0.0
6185,4907667952,0.0
6186,5764864188,0.0
6187,8348316141,0.0
6188,12082798067,0.0
6189,5764864187,0.0
6190,5764864190,0.0
6191,3217663935,3.0
6192,2418505230,3.0
6193,6791419854,3.0
6194,3217663938,3.0
6195,5751010931,3.0
6196,5738530351,1.0
6197,2942938269,1.0
6198,1599194856,1.0
6199,1599194982,1.0
6200,5738527904,1.0
6201,2692325278,0.0
6202,2692325266,0.0
6203,4508170614,0.0
6204,2692325282,0.0
6205,2692325267,0.0
6206,3110866591,2.0
6207,5748131901,2.0
6208,5748131902,2.0
6209,5748132050,2.0
6210,5748131895,2.0
6211,366382442,3.0
6212,366430543,3.0
6213,366472650,3.0
6214,5763242612,1.0
6215,6770553576,1.0
6216,5769422611,0.0
6217,5769422623,0.0
6218,8366577232,0.0
6219,8366577240,0.0
6220,5769422605,0.0
6221,5025884935,2.0
6222,5025884929,2.0
6223,5025884931,2.0
6224,5025884934,2.0
6225,5025884941,2.0
6226,6738937047,1.0
6227,2242412972,1.0
6228,5758104179,1.0
6229,5758104182,1.0
6230,4066528704,3.0
6231,1802527919,0.0
6232,4553070859,0.0
6233,4550471196,2.0
6234,6732276196,0.0
6235,5757507491,0.0
6236,5757746743,3.0
6237,5757746756,3.0
6238,5757746766,3.0
6239,5757746749,3.0
6240,5757746752,3.0
6241,5753533011,3.0
6242,10559351156,3.0
6243,5016693292,3.0
6244,5016693298,3.0
6245,5016693426,3.0
6246,5767300297,0.0
6247,5767300317,0.0
6248,5767300301,0.0
6249,5767300300,0.0
6250,5767300308,0.0
6251,3379560914,0.0
6252,8814468044,0.0
6253,8814468045,0.0
6254,3379560887,0.0
6255,3379560961,0.0
6256,2276916503,3.0
6257,2276916547,3.0
6258,2276916566,0.0
6259,2276916558,3.0
6260,2276916527,0.0
6261,4983154719,3.0
6262,5006654064,3.0
6263,5006654063,3.0
6264,5769882928,3.0
6265,5769882929,3.0
6266,2622318986,2.0
6267,5778341977,2.0
6268,5009190647,2.0
6269,9598761576,2.0
6270,5009190688,2.0
6271,5006804357,3.0
6272,5013282119,0.0
6273,5013282116,0.0
6274,5797873841,3.0
6275,3134555300,3.0
6276,5009095509,2.0
6277,4275354446,2.0
6278,5009095501,2.0
6279,5009095504,2.0
6280,3144008554,2.0
6281,8705087865,3.0
6282,7551073398,3.0
6283,5679833258,3.0
6284,5797735994,3.0
6285,7733438699,3.0
6286,5762752482,3.0
6287,12066921290,3.0
6288,5800062442,3.0
6289,5800062439,3.0
6290,11409535279,3.0
6291,8359550809,2.0
6292,6665150483,2.0
6293,6665195888,2.0
6294,6665150482,2.0
6295,6665195887,3.0
6296,2270170254,2.0
6297,5742424289,2.0
6298,5742424299,2.0
6299,5737816365,0.0
6300,5742423767,3.0
6301,5797537674,0.0
6302,5797537668,0.0
6303,5797537673,0.0
6304,5797536827,0.0
6305,5797537700,0.0
6306,4703235733,0.0
6307,11710410708,0.0
6308,6639586687,0.0
6309,4703235738,0.0
6310,4703235716,3.0
6311,366386837,3.0
6312,2621185470,3.0
6313,2661285212,3.0
6314,5735793409,3.0
6315,5735793402,3.0
6316,5023969315,0.0
6317,8359738540,0.0
6318,6726995494,0.0
6319,6726995514,0.0
6320,8359738537,0.0
6321,1802527560,2.0
6322,1802527917,2.0
6323,1802527725,2.0
6324,1802527594,2.0
6325,1802527552,2.0
6326,5009736504,3.0
6327,5009736517,3.0
6328,5009736516,3.0
6329,5009736521,3.0
6330,5009736444,3.0
6331,2214439525,0.0
6332,2613094722,0.0
6333,4563996123,0.0
6334,4560085068,0.0
6335,3630715342,0.0
6336,3339874647,2.0
6337,3339874727,3.0
6338,3339874723,2.0
6339,3339874721,2.0
6340,3339874719,2.0
6341,366369838,2.0
6342,366466914,2.0
6343,366469781,3.0
6344,366403949,2.0
6345,366419266,2.0
6346,4952170647,3.0
6347,11979959464,3.0
6348,8366438469,3.0
6349,4952170650,3.0
6350,4952170636,3.0
6351,5811643963,0.0
6352,5811633264,0.0
6353,366405502,2.0
6354,1802527715,2.0
6355,5800186303,0.0
6356,5025885167,3.0
6357,5733531424,3.0
6358,5025885170,3.0
6359,5025885169,3.0
6360,3378012181,3.0
6361,5075577609,3.0
6362,5075577603,3.0
6363,5075577612,3.0
6364,5075577614,3.0
6365,5075577604,3.0
6366,5757766651,3.0
6367,5757766649,3.0
6368,5817112637,3.0
6369,5757766665,3.0
6370,5757766650,3.0
6371,3379526526,0.0
6372,3379526524,0.0
6373,3379526527,0.0
6374,3379526521,2.0
6375,3379526533,0.0
6376,5023973270,3.0
6377,5023973275,3.0
6378,5023973283,3.0
6379,5023973278,3.0
6380,5023973284,3.0
6381,3379561320,1.0
6382,723876656,3.0
6383,4865522878,1.0
6384,5025519373,0.0
6385,2394646421,1.0
6386,2386053890,0.0
6387,4997434480,0.0
6388,2386055134,0.0
6389,2386053887,0.0
6390,2386053892,0.0
6391,4952170141,0.0
6392,5767081340,0.0
6393,5767081343,0.0
6394,5767062738,3.0
6395,5021688571,0.0
6396,4979902458,3.0
6397,4979902462,3.0
6398,4979902463,3.0
6399,4979902460,3.0
6400,5757752655,3.0
6401,5769883849,2.0
6402,5769603606,2.0
6403,5769883851,2.0
6404,11091407540,2.0
6405,5769603607,2.0
6406,5009736557,3.0
6407,8358141734,3.0
6408,5009736726,3.0
6409,5009736719,3.0
6410,5009736723,3.0
6411,5738197413,3.0
6412,5738197414,3.0
6413,5738197417,3.0
6414,5738197416,3.0
6415,5738197415,3.0
6416,6665295540,0.0
6417,366437296,0.0
6418,4974589973,0.0
6419,6665295531,0.0
6420,5748510179,0.0
6421,5748510181,0.0
6422,5748510183,0.0
6423,5748510184,0.0
6424,5748510182,0.0
6425,5021920839,3.0
6426,5016693459,3.0
6427,5016693457,3.0
6428,8345109504,3.0
6429,5016693449,3.0
6430,5748416761,1.0
6431,1500226635,1.0
6432,4066505794,1.0
6433,8347896027,1.0
6434,4066505795,0.0
6435,3382831189,3.0
6436,3382831188,3.0
6437,3382850996,3.0
6438,3382831185,3.0
6439,3382831183,3.0
6440,4536982121,0.0
6441,4976735396,0.0
6442,5811481185,0.0
6443,5811481199,0.0
6444,6724603141,0.0
6445,366459434,1.0
6446,5757710840,1.0
6447,5758103744,3.0
6448,2214437316,3.0
6449,2228483479,3.0
6450,5011071485,3.0
6451,5011072624,0.0
6452,5769532646,0.0
6453,5769532638,0.0
6454,5011072634,3.0
6455,5738477069,2.0
6456,5738477070,2.0
6457,11489955544,2.0
6458,11489955545,2.0
6459,11489955546,2.0
6460,5767210649,0.0
6461,8344904352,0.0
6462,8344904353,0.0
6463,11486602232,0.0
6464,11486602235,0.0
6465,11299415397,3.0
6466,5075577029,0.0
6467,4461827946,3.0
6468,4461827940,3.0
6469,5811551650,0.0
6470,5023973454,0.0
6471,5023973463,0.0
6472,5816988622,0.0
6473,5023973457,0.0
6474,5023973464,0.0
6475,5092219880,3.0
6476,5092219881,3.0
6477,4943405027,3.0
6478,5092219879,3.0
6479,5092219878,0.0
6480,5750725043,0.0
6481,5750725042,0.0
6482,5750725047,0.0
6483,2783206484,0.0
6484,5748416752,0.0
6485,1802527471,3.0
6486,5758155712,3.0
6487,1802527573,3.0
6488,1802527491,3.0
6489,1802527642,3.0
6490,4997434487,3.0
6491,5795044966,3.0
6492,5795044968,3.0
6493,5795251640,0.0
6494,5795251619,3.0
6495,5783388373,0.0
6496,5769532612,0.0
6497,5783388372,0.0
6498,5769532608,0.0
6499,5769532606,0.0
6500,4979902461,3.0
6501,4979902464,3.0
6502,5748452754,3.0
6503,4979902466,3.0
6504,5758104325,3.0
6505,5013426507,3.0
6506,5013426508,3.0
6507,8359526891,3.0
6508,10770629222,3.0
6509,2622318707,3.0
6510,6715927742,0.0
6511,6713221678,0.0
6512,6715909038,0.0
6513,4066783639,0.0
6514,2212533681,0.0
6515,5795204542,3.0
6516,10792333368,0.0
6517,5593946377,0.0
6518,5802897334,0.0
6519,10792333367,0.0
6520,8359409186,3.0
6521,8359409187,3.0
6522,8359409188,3.0
6523,5737827281,3.0
6524,3382829560,3.0
6525,3378947187,3.0
6526,3378947185,3.0
6527,3378081388,3.0
6528,366472124,3.0
6529,3378947175,3.0
6530,5011011850,2.0
6531,5011011851,2.0
6532,4952170193,2.0
6533,5011012039,2.0
6534,5011011853,2.0
6535,5075577335,2.0
6536,5075577120,2.0
6537,4563599826,1.0
6538,5075577399,2.0
6539,7784891720,2.0
6540,4563599746,0.0
6541,8366138991,2.0
6542,8366138992,2.0
6543,4563599815,2.0
6544,5772171491,0.0
6545,5750754569,0.0
6546,5750754565,0.0
6547,5750754572,0.0
6548,11276412149,0.0
6549,8348133965,3.0
6550,5076456278,0.0
6551,6733325322,3.0
6552,5076456291,3.0
6553,5076456286,3.0
6554,5076456275,3.0
6555,11491459540,0.0
6556,5765048067,0.0
6557,5765048070,0.0
6558,5765048084,0.0
6559,5765048085,0.0
6560,366464472,3.0
6561,366427267,3.0
6562,4535779198,3.0
6563,2620587117,2.0
6564,4525864396,2.0
6565,5811926475,0.0
6566,5811648941,0.0
6567,7793207097,0.0
6568,5811926476,0.0
6569,5811960459,0.0
6570,3702561858,0.0
6571,3702561842,0.0
6572,3702561847,0.0
6573,8366068618,0.0
6574,3702561850,0.0
6575,5811289670,0.0
6576,7757534876,0.0
6577,6627599438,0.0
6578,6627599435,0.0
6579,7757534880,0.0
6580,7802375335,0.0
6581,5806324132,0.0
6582,7802375334,0.0
6583,5806324135,0.0
6584,366405888,3.0
6585,5732958646,0.0
6586,5732958655,0.0
6587,8366248459,0.0
6588,2153158293,0.0
6589,5732958658,0.0
6590,2153156664,0.0
6591,5802956738,0.0
6592,5802956739,0.0
6593,5802930211,0.0
6594,5802930209,0.0
6595,2686965903,0.0
6596,5802608560,0.0
6597,8369929576,0.0
6598,8369929577,0.0
6599,5802608559,0.0
6600,2609809701,2.0
6601,7793457774,2.0
6602,5811863643,2.0
6603,5811863645,2.0
6604,7793457778,2.0
6605,5752848266,0.0
6606,8359706057,0.0
6607,8359706056,0.0
6608,5752848272,0.0
6609,5752848271,0.0
6610,5811873098,0.0
6611,2609809695,0.0
6612,5811873099,0.0
6613,5811873100,0.0
6614,2609809685,0.0
6615,11465245597,0.0
6616,11465172980,0.0
6617,5870006083,0.0
6618,5870006187,0.0
6619,8375307749,0.0
6620,5806324061,3.0
6621,8705149644,0.0
6622,5806323018,0.0
6623,9245402217,0.0
6624,9245402220,0.0
6625,8366157374,0.0
6626,8366156505,0.0
6627,8366156504,0.0
6628,8366164055,0.0
6629,366387687,0.0
6630,2153157999,0.0
6631,2153158073,0.0
6632,2153158100,0.0
6633,2153158099,0.0
6634,2153158024,0.0
6635,5168392962,0.0
6636,3149148135,0.0
6637,5168392963,0.0
6638,5806230673,0.0
6639,5168392966,0.0
6640,2685436025,0.0
6641,2685436237,0.0
6642,2685436181,0.0
6643,2685436183,0.0
6644,6541838490,0.0
6645,8375273668,0.0
6646,5786248312,0.0
6647,7805756445,0.0
6648,5786248254,0.0
6649,8375273679,0.0
6650,2269238628,0.0
6651,2269238617,0.0
6652,2269238662,0.0
6653,2269238639,0.0
6654,2269238649,0.0
6655,5811513931,0.0
6656,5811513936,0.0
6657,8816591458,0.0
6658,2153156642,0.0
6659,5811513908,0.0
6660,3149148184,2.0
6661,5786019728,2.0
6662,3149148187,2.0
6663,3149148191,2.0
6664,5786020442,2.0
6665,3191432971,1.0
6666,3385455044,1.0
6667,3191432969,1.0
6668,3191429459,1.0
6669,11482611798,0.0
6670,11482611796,0.0
6671,11482611795,0.0
6672,11482611797,0.0
6673,8359586981,0.0
6674,12178883275,0.0
6675,12178883248,0.0
6676,12178883272,0.0
6677,12178883340,0.0
6678,12178883339,0.0
6679,3387035915,1.0
6680,3387035910,1.0
6681,3387035912,1.0
6682,3387035903,1.0
6683,2269185315,1.0
6684,5598941862,0.0
6685,5598941865,0.0
6686,5598941888,0.0
6687,5598941868,0.0
6688,5598941864,0.0
6689,7808548869,0.0
6690,7808548867,0.0
6691,5786076954,0.0
6692,7808548873,0.0
6693,5786076847,0.0
6694,5786321707,0.0
6695,2609809385,0.0
6696,2609809378,0.0
6697,5786321714,0.0
6698,2609809384,0.0
6699,3149148255,0.0
6700,7802381780,3.0
6701,7802381779,3.0
6702,3149148254,0.0
6703,3149148262,3.0
6704,2153157253,0.0
6705,2153157236,0.0
6706,9577189229,0.0
6707,2153157344,0.0
6708,2153157347,0.0
6709,6627537762,2.0
6710,8359409185,2.0
6711,8359409168,2.0
6712,366453429,2.0
6713,8366377102,2.0
6714,2269174603,0.0
6715,2269174595,0.0
6716,10975619551,0.0
6717,2269174613,2.0
6718,6627439054,0.0
6719,8349603551,0.0
6720,8349603542,0.0
6721,5811864067,0.0
6722,5811649308,0.0
6723,5811649283,0.0
6724,6447203566,0.0
6725,7804481901,0.0
6726,6447203582,0.0
6727,6447203579,0.0
6728,6447203575,0.0
6729,4974587797,0.0
6730,4974587782,0.0
6731,4974587792,0.0
6732,4974587793,0.0
6733,6788955601,0.0
6734,4986046098,0.0
6735,4986046099,0.0
6736,4986046102,0.0
6737,1929545490,0.0
6738,4986046103,0.0
6739,4813087473,2.0
6740,8349138259,2.0
6741,5750820535,2.0
6742,8348959764,0.0
6743,8348959761,0.0
6744,5681290013,2.0
6745,5755342426,2.0
6746,9582409817,3.0
6747,5681289977,3.0
6748,6464826850,3.0
6749,6449013856,0.0
6750,5802711063,0.0
6751,5417269146,0.0
6752,6449013857,0.0
6753,6449013852,0.0
6754,366412344,3.0
6755,366430668,0.0
6756,2495870404,0.0
6757,2495870400,0.0
6758,2495870411,3.0
6759,5802590425,2.0
6760,6432191784,2.0
6761,5802590428,2.0
6762,6432191769,2.0
6763,6432191770,2.0
6764,6770224614,2.0
6765,366427884,0.0
6766,6450096944,2.0
6767,6450096942,2.0
6768,6757924476,2.0
6769,1757002976,0.0
6770,1757002981,0.0
6771,1757008359,0.0
6772,3232855101,0.0
6773,1757002985,0.0
6774,6420478664,2.0
6775,6420478648,2.0
6776,6420478647,2.0
6777,2922933632,0.0
6778,6420478641,2.0
6779,366432650,3.0
6780,2146838306,3.0
6781,2685998115,0.0
6782,8366604662,3.0
6783,8366604659,3.0
6784,6433605059,0.0
6785,5663188226,0.0
6786,6433605069,0.0
6787,6433605061,0.0
6788,6433605066,0.0
6789,6466240255,3.0
6790,7457473869,3.0
6791,5750820538,3.0
6792,5752794657,3.0
6793,5752794652,3.0
6794,2783206388,0.0
6795,6527667701,0.0
6796,6527667702,0.0
6797,5753422055,2.0
6798,2783206396,2.0
6799,2042473300,0.0
6800,6449073522,0.0
6801,4202267672,0.0
6802,366437300,0.0
6803,2042473404,0.0
6804,11115906836,0.0
6805,3462864232,0.0
6806,11115906832,0.0
6807,2468452120,0.0
6808,5762770875,0.0
6809,366368862,0.0
6810,8370431752,0.0
6811,11939288302,0.0
6812,11939288295,0.0
6813,8367047877,0.0
6814,4658499323,0.0
6815,4661300184,0.0
6816,4200187240,0.0
6817,4200187243,0.0
6818,8366569240,0.0
6819,4655932104,3.0
6820,4655932103,3.0
6821,4551344422,1.0
6822,4537175213,1.0
6823,4655931682,1.0
6824,6251772699,0.0
6825,6251772697,0.0
6826,2495823270,0.0
6827,5003306386,0.0
6828,5003306388,0.0
6829,4932516740,2.0
6830,366370087,2.0
6831,366444551,2.0
6832,6169690261,2.0
6833,6169690260,2.0
6834,4217007541,0.0
6835,6732564081,0.0
6836,4217007515,0.0
6837,4217007537,0.0
6838,6732564080,0.0
6839,8347696691,0.0
6840,5802716344,0.0
6841,4927819022,0.0
6842,5802861313,0.0
6843,6247311656,0.0
6844,4628048104,3.0
6845,2302073740,0.0
6846,837179421,0.0
6847,6791442364,1.0
6848,11584778495,1.0
6849,6750087314,3.0
6850,4983065186,3.0
6851,4595655890,3.0
6852,5772562974,3.0
6853,2438294854,3.0
6854,4931113074,0.0
6855,5755681741,2.0
6856,366457722,0.0
6857,6725178919,0.0
6858,6724874724,2.0
6859,4202268830,3.0
6860,4202268838,3.0
6861,6251878031,3.0
6862,4202269200,3.0
6863,4988324878,3.0
6864,5802861323,2.0
6865,4929793645,2.0
6866,4929793643,3.0
6867,4929793638,3.0
6868,366380992,1.0
6869,4551259686,3.0
6870,5757547046,3.0
6871,4535195823,3.0
6872,4535195824,3.0
6873,4931112852,3.0
6874,3339712076,0.0
6875,8359814691,0.0
6876,8359814689,0.0
6877,3339712069,0.0
6878,366389878,0.0
6879,6712966411,3.0
6880,6712966394,3.0
6881,4195198454,3.0
6882,4548017751,3.0
6883,4548017745,3.0
6884,2358165983,2.0
6885,4703235691,3.0
6886,1929546424,3.0
6887,6789189491,3.0
6888,4703235080,3.0
6889,5764989608,0.0
6890,4607985744,0.0
6891,4607985743,0.0
6892,6716204967,0.0
6893,5764989604,0.0
6894,4984435274,0.0
6895,6639572850,0.0
6896,4984435439,2.0
6897,5811944897,3.0
6898,8347772640,3.0
6899,5813728849,3.0
6900,3339199203,3.0
6901,4988324889,3.0
6902,3339199205,3.0
6903,5813728854,3.0
6904,1929546603,0.0
6905,1929544946,0.0
6906,4193312382,0.0
6907,1929546341,0.0
6908,1929546815,0.0
6909,11824748841,2.0
6910,366410298,2.0
6911,11824748842,2.0
6912,5800355518,2.0
6913,11824748844,2.0
6914,1488714206,2.0
6915,6639572863,0.0
6916,5728549239,0.0
6917,5800037308,0.0
6918,5800037310,0.0
6919,9756668446,3.0
6920,1996745606,3.0
6921,4519205477,3.0
6922,4595648040,3.0
6923,4583483799,3.0
6924,3339874709,1.0
6925,4974488922,2.0
6926,4974488219,2.0
6927,3339874707,1.0
6928,4974488921,2.0
6929,366421855,2.0
6930,4984435302,2.0
6931,366435732,2.0
6932,6244019744,2.0
6933,4703235695,0.0
6934,5800679952,0.0
6935,5001162767,3.0
6936,6712298296,2.0
6937,5772119665,3.0
6938,5001162769,3.0
6939,5800295279,0.0
6940,4530356876,3.0
6941,4558739437,3.0
6942,9404261896,0.0
6943,9404261888,2.0
6944,9404261894,2.0
6945,6788469897,2.0
6946,9404261889,2.0
6947,411925414,1.0
6948,411926021,2.0
6949,411925417,1.0
6950,8819419111,3.0
6951,411925309,1.0
6952,5740394720,0.0
6953,7499929048,0.0
6954,7499929047,0.0
6955,7499880754,0.0
6956,7499880753,0.0
6957,411923564,1.0
6958,411923572,1.0
6959,411923570,1.0
6960,411923562,1.0
6961,411923574,1.0
6962,1767909393,1.0
6963,1767909383,2.0
6964,1767194040,2.0
6965,1767194037,0.0
6966,5781158294,2.0
6967,411926537,2.0
6968,411926545,2.0
6969,411919215,1.0
6970,411926412,1.0
6971,411926617,2.0
6972,2358137422,1.0
6973,706286089,0.0
6974,1996655828,1.0
6975,1996745539,0.0
6976,5813867127,3.0
6977,7514003754,1.0
6978,7514003739,1.0
6979,7514003738,1.0
6980,5467207450,1.0
6981,10978360613,1.0
6982,411921260,1.0
6983,4605034952,1.0
6984,5762711577,2.0
6985,6754320698,2.0
6986,4607339373,0.0
6987,411918626,1.0
6988,2907818488,0.0
6989,411926378,1.0
6990,411926702,1.0
6991,1769277421,1.0
6992,4099242263,1.0
6993,10973319773,0.0
6994,10973319772,0.0
6995,5740324094,1.0
6996,11209469366,1.0
6997,6639674954,0.0
6998,411918706,0.0
6999,4612970101,0.0
7000,411925307,2.0
7001,5763168804,0.0
7002,4611410091,0.0
7003,4615738901,3.0
7004,411921399,3.0
7005,4611394688,0.0
7006,4611407889,0.0
7007,11971404899,0.0
7008,411920048,0.0
7009,411919798,0.0
7010,411919795,0.0
7011,411925290,0.0
7012,366371524,0.0
7013,3830454286,0.0
7014,3771486797,0.0
7015,6520273257,0.0
7016,6520273260,0.0
7017,5001800557,3.0
7018,6640265994,3.0
7019,5767488918,3.0
7020,8371287093,3.0
7021,6640265995,3.0
7022,4974488972,0.0
7023,5735459321,2.0
7024,4974488973,2.0
7025,4974488971,2.0
7026,4974488982,2.0
7027,5757541587,2.0
7028,11287779115,2.0
7029,11287779114,2.0
7030,12075068914,2.0
7031,5003306380,3.0
7032,5767240952,2.0
7033,11417132506,3.0
7034,6520189564,2.0
7035,2620586976,3.0
7036,2500251179,2.0
7037,3655114324,3.0
7038,366466975,1.0
7039,366428035,1.0
7040,2728341918,1.0
7041,366418691,1.0
7042,366423219,2.0
7043,4553070868,2.0
7044,4550470935,2.0
7045,4550470940,2.0
7046,4550470941,2.0
7047,8359593452,3.0
7048,5109568373,3.0
7049,5109568374,3.0
7050,4988329139,3.0
7051,5109568370,3.0
7052,3771499625,0.0
7053,5767074405,0.0
7054,3830454064,0.0
7055,3771499633,0.0
7056,5767074385,0.0
7057,12096408047,0.0
7058,11219414252,3.0
7059,3830454344,0.0
7060,5772108064,2.0
7061,5772108061,2.0
7062,5003306316,0.0
7063,8359520241,0.0
7064,8359520240,0.0
7065,5003306312,0.0
7066,5003306317,0.0
7067,5778270831,2.0
7068,4547949559,2.0
7069,366453155,2.0
7070,5778236989,2.0
7071,5778270832,2.0
7072,7773469800,3.0
7073,2048440844,3.0
7074,366459106,0.0
7075,10036736413,0.0
7076,4102230918,2.0
7077,6025186566,3.0
7078,6025186563,3.0
7079,6025186702,3.0
7080,6025186701,3.0
7081,5772260896,0.0
7082,5518775838,0.0
7083,11458423339,0.0
7084,4929132448,0.0
7085,5518775837,0.0
7086,366441493,0.0
7087,5001799211,0.0
7088,3718634731,0.0
7089,366474730,0.0
7090,5001799210,0.0
7091,6665295532,0.0
7092,4974589972,0.0
7093,9642513889,0.0
7094,10688155415,0.0
7095,5358463335,0.0
7096,5358463334,0.0
7097,5358463346,0.0
7098,5358463333,0.0
7099,5358463345,0.0
7100,2621185405,2.0
7101,8344412119,2.0
7102,11104313578,2.0
7103,2968038019,2.0
7104,8344412120,2.0
7105,366384569,0.0
7106,8366047745,0.0
7107,8366047746,0.0
7108,5786544083,0.0
7109,4983154644,0.0
7110,4550523306,0.0
7111,11258974563,0.0
7112,4550523305,0.0
7113,4550523299,0.0
7114,4550523310,0.0
7115,4563552033,2.0
7116,5001800549,0.0
7117,5001800548,2.0
7118,5001800542,2.0
7119,4563552040,2.0
7120,366445291,0.0
7121,2621185610,0.0
7122,5735616874,0.0
7123,5735564986,0.0
7124,2214439696,3.0
7125,6724874725,2.0
7126,4931113137,0.0
7127,4931113136,0.0
7128,6739856907,0.0
7129,6631418463,0.0
7130,2262762769,0.0
7131,2262762762,0.0
7132,2262762784,0.0
7133,2262762783,0.0
7134,3037240436,3.0
7135,11435593177,1.0
7136,4102230933,2.0
7137,2049210191,1.0
7138,5757491902,3.0
7139,11059002004,3.0
7140,1524373645,3.0
7141,1524373626,3.0
7142,5778872960,3.0
7143,1524484267,3.0
7144,1524373622,3.0
7145,366451487,3.0
7146,366473383,3.0
7147,366456604,2.0
7148,5057828193,3.0
7149,5057828204,3.0
7150,2498090053,3.0
7151,2498090055,2.0
7152,5058499831,3.0
7153,5058499832,3.0
7154,5058499855,2.0
7155,2340047387,2.0
7156,2340047389,2.0
7157,5074799099,2.0
7158,5074799096,2.0
7159,5074799097,2.0
7160,4927867379,2.0
7161,5772606964,2.0
7162,4927867380,2.0
7163,2690659780,2.0
7164,5352824737,2.0
7165,366477876,2.0
7166,366466721,2.0
7167,2498090917,2.0
7168,5045656675,2.0
7169,5762610072,2.0
7170,11101671901,0.0
7171,5073779403,0.0
7172,11101671904,0.0
7173,11101671903,0.0
7174,5073779404,0.0
7175,2934006860,0.0
7176,2934006863,0.0
7177,6766658645,2.0
7178,4621933725,2.0
7179,5788927104,2.0
7180,5059499609,1.0
7181,5778115401,3.0
7182,3734437594,2.0
7183,5059499581,2.0
7184,366456911,1.0
7185,366397786,2.0
7186,5788740502,0.0
7187,6022611608,0.0
7188,5778688791,2.0
7189,5778688792,1.0
7190,6794513288,0.0
7191,6794489381,0.0
7192,5058500143,0.0
7193,2433276963,0.0
7194,5059499340,0.0
7195,12060513297,1.0
7196,366387767,0.0
7197,5772557687,0.0
7198,9570361177,0.0
7199,5772557740,0.0
7200,2153156883,0.0
7201,2153156989,0.0
7202,2153156969,0.0
7203,2153156864,0.0
7204,2304476984,0.0
7205,2156216594,2.0
7206,2156216586,2.0
7207,8814984427,2.0
7208,366447820,2.0
7209,366399770,2.0
7210,1628403303,0.0
7211,1628403265,0.0
7212,7791472597,0.0
7213,7791472594,0.0
7214,5811493719,1.0
7215,2154851964,0.0
7216,2154851971,0.0
7217,2154851987,0.0
7218,2154852001,0.0
7219,2154851999,0.0
7220,2154851603,0.0
7221,2154851531,0.0
7222,2358060988,0.0
7223,1847175987,0.0
7224,2154851606,0.0
7225,2153158589,0.0
7226,1768341199,0.0
7227,8367423896,3.0
7228,8367423905,0.0
7229,2153158586,0.0
7230,2153156509,0.0
7231,2153156506,0.0
7232,2153156513,0.0
